Name,ID,Description,Quality,Itempools,Type,Tags,MaxCharges,MoveSpeed,AddBlackHearts,GfxFileName,ClearEffectsOnRemove,InitCharge,PersistentEffect,ShopPrice,AddMaxHearts,Bombs,Pickups,AddCoins,Damage,TearFlags,CraftingQuality,AddCostumeOnPickup,AchievementID,Coins,AddBombs,PassiveCache,ShotSpeed,Luck,Flight,MaxCooldown,ChargeType,Tears,Keys,CacheFlags,Special,DevilPrice,AddHearts,Range,AddSoulHearts,AddKeys
Magic Scab,253,HP + luck up,2,"boss,ultraSecret",ITEM_PASSIVE,TAG_NO_LOST_BR,0,0.0,0,gfx/items/collectibles/collectibles_253_magicscab.png,True,-1,False,15,2,0,,0,0.0,,2,True,-1,0,0,False,0.0,1.0,False,0,0,0.0,0,1024,False,1,4,0.0,0,0
Blood Clot,254,DMG + range up,2,"boss,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_254_bloodclot.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Screw,255,Tears + shot speed up,2,"boss,goldenChest,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/collectibles_255_screw.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.20000004768372,0.0,False,0,0,0.50101220325568,0,6,False,1,0,0.0,0,0
Hot Bombs,256,Burning blast +5 bombs,1,"treasure,bombBum",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_256_hotbombs.png,True,-1,False,15,0,5,,0,0.0,,1,True,-1,0,5,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Fire Mind,257,Flaming tears,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_257_firemind.png,True,-1,False,15,0,0,,0,0.0,TEAR_BURN,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
Missing No.,258,Syntax error,0,secret,ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE",0,-0.39999997615814,0,gfx/items/collectibles/collectibles_258_missingno.png,True,-1,False,15,0,0,,0,-1.0,,0,True,105,0,0,False,0.39999997615814,-1.0,False,0,0,-1.0000000499168,0,65535,False,1,0,5.0,0,0
Dark Matter,259,DMG up + fear shot,3,"devil,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_259_darkmatter.png,True,-1,False,15,0,0,,0,1.6913390159607,TEAR_DARK_MATTER,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,97,False,1,0,0.0,0,0
Black Candle,260,Curse immunity + evil up,3,"shop,curse",ITEM_PASSIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,2,gfx/items/collectibles/collectibles_260_blackcandle.png,True,-1,False,15,0,0,,0,0.0,,3,True,136,0,0,False,0.0,0.0,False,0,0,0.0,0,8193,False,1,0,0.0,0,0
Proptosis,261,Short range mega tears,3,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_261_proptosis.png,True,-1,False,15,0,0,,0,0.92718887329102,TEAR_SHRINK,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,33,False,1,0,0.0,0,0
Missing Page 2,262,Evil up. Your enemies will pay!,0,"devil,secret,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,2,gfx/items/collectibles/collectibles_262_missingpage2.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Clear Rune,263,Rune mimic,2,"secret,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_263_BlankRune.png,False,-1,False,15,0,0,PICKUP_TAROTCARD,0,0.0,,2,False,233,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Smart Fly,264,Revenge fly,1,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_264_smartfly.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Dry Baby,265,Immortal friend,3,"treasure,devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_265_drybaby.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Juicy Sack,266,Sticky babies,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_SPIDER",0,0.0,0,gfx/items/collectibles/collectibles_266_juicysack.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Robo-Baby 2.0,267,We worked out all the kinks,1,"treasure,craneGame,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY,TAG_TECH",0,0.0,0,gfx/items/collectibles/collectibles_267_robobaby2.png,True,-1,False,15,0,0,,0,0.0,,1,True,102,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Rotten Baby,268,Infested friend,3,"treasure,devil,babyShop,rottenBeggar",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_268_rottenbaby.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Headless Baby,269,Bloody friend,1,"treasure,devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_269_headlessbaby.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Leech,270,Blood sucker,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/collectibles_270_leech.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Mystery Sack,271,?,2,"treasure,secret,beggar",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_271_mysterysack.png,True,-1,False,15,0,0,,0,0.0,,2,True,124,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
BBF,272,Big Beautiful Fly,0,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_272_bff.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Bob's Brain,273,Explosive thoughts,0,"treasure,babyShop,rottenBeggar",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BOB",0,0.0,0,gfx/items/collectibles/collectibles_273_bobsbrain.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Best Bud,274,Sworn protector,0,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_274_bestbud.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Lil Brimstone,275,Evil friend,2,"treasure,devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_275_lilbrimstone.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Isaac's Heart,276,Protect it,0,"treasure,ultraSecret",ITEM_FAMILIAR,"TAG_UNIQUE_FAMILIAR,TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_276_isaacsheart.png,True,-1,False,15,0,0,,0,0.0,,0,True,129,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Lil Haunt,277,Fear him,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/collectibles_277_lilhaunt.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Dark Bum,278,He wants to take your life,3,"treasure,devil,demonBeggar,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_278_darkbum.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Big Fan,279,Fat protector,1,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_279_bigfan.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Sissy Longlegs,280,She loves you,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_SPIDER",0,0.0,0,gfx/items/collectibles/collectibles_280_sissylonglegs.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Punching Bag,281,Scape goat,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/collectibles_281_punchingbag.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
How to Jump,282,It's time you learned how,1,"treasure,library",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_NO_LOST_BR,TAG_BOOK",0,0.0,0,gfx/items/collectibles/collectibles_282_howtojump.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,14,0,0.0,0,0,False,1,0,0.0,0,0
D100,283,REEROLLLLL!,1,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/collectibles_283_d100.png,False,-1,False,15,0,0,,0,0.0,,2,False,133,0,0,False,0.0,0.0,False,0,0,0.0,0,0,True,1,0,0.0,0,0
D4,284,Reroll into something else,1,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/collectibles_284_d4.png,False,-1,False,15,0,0,,0,0.0,,2,False,148,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
D10,285,Reroll enemies,1,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/collectibles_285_d10.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Blank Card,286,Card mimic,2,"shop,secret",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/collectibles_286_blankcard.png,False,-1,False,15,0,0,,0,0.0,,2,False,121,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Book of Secrets,287,Tome of knowledge,0,"treasure,secret,library",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_BOOK",6,0.0,0,gfx/items/collectibles/collectibles_287_bookofsecrets.png,False,-1,False,15,0,0,,0,0.0,,0,False,122,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Box of Spiders,288,It's a box of spiders,1,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_SPIDER",2,0.0,0,gfx/items/collectibles/collectibles_288_boxofspiders.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Red Candle,289,Flame on,1,"shop,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",110,0.0,0,gfx/items/collectibles/collectibles_289_redcandle.png,False,-1,False,15,0,0,,0,0.0,,1,False,137,0,0,False,0.0,0.0,False,0,1,0.0,0,0,False,1,0,0.0,0,0
The Jar,290,Save your life,0,shop,ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_290_thejar.png,False,-1,False,10,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Flush!,291,...,1,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_POOP",4,0.0,0,gfx/items/collectibles/collectibles_291_flush.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Satanic Bible,292,Reusable evil... but at what cost?,3,"treasure,devil,library",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_BOOK",6,0.0,0,gfx/items/collectibles/collectibles_292_satanicbible.png,False,-1,False,15,0,0,,0,0.0,,3,False,126,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Head of Krampus,293,Krampus rage,1,,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",3,0.0,0,gfx/items/collectibles/collectibles_293_headofkrampus.png,False,-1,False,15,0,0,,0,0.0,,1,False,143,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Butter Bean,294,Reusable knock-back,0,"treasure,beggar",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",60,0.0,0,gfx/items/collectibles/collectibles_294_butterbean.png,False,-1,False,15,0,0,,0,0.0,,0,False,145,0,0,False,0.0,0.0,False,0,1,0.0,0,0,False,1,0,0.0,0,0
Magic Fingers,295,Pay to win,0,"treasure,shop",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_295_magicfingers.png,False,-1,False,10,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Converter,296,Convert your soul,1,shop,ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR",3,0.0,0,gfx/items/collectibles/collectibles_296_converter.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Pandora's Box,297,? ?,2,"shop,redChest",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_297_bluebox.png,False,-1,False,15,0,0,,0,0.0,,2,False,119,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Unicorn Stump,298,You feel stumped,1,treasure,ITEM_ACTIVE,TAG_WISP,1,0.0,0,gfx/items/collectibles/collectibles_298_unicornstump.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,180,0,0.0,0,16,False,1,0,0.0,0,0
Taurus,299,Speed down + rage is building,1,treasure,ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_STARS",0,-0.30000001192093,0,gfx/items/collectibles/collectibles_299_taurus.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,0,0.0,0,0
Aries,300,Ramming speed,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.25,0,gfx/items/collectibles/collectibles_300_aries.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,0,0.0,0,0
Cancer,301,HP up + you feel protected,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_301_cancer.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,6,0
Leo,302,Stompy,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS",0,0.0,0,gfx/items/collectibles/collectibles_302_leo.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,2048,False,1,0,0.0,0,0
Virgo,303,You feel refreshed and protected,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS",0,0.0,0,gfx/items/collectibles/collectibles_303_virgo.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Libra,304,You feel balanced,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,-1.1920928955078e-07,0,gfx/items/collectibles/collectibles_304_libra.png,True,-1,False,15,0,6,,6,-7.1525573730469e-07,,1,True,-1,6,6,False,0.0,0.0,False,0,0,7.0934471763096e-07,6,27,False,1,0,-7.6293945294736e-07,0,6
Scorpio,305,Poison tears,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_305_scorpio.png,True,-1,False,15,0,0,,0,0.0,"TEAR_POISON,TEAR_EFFECT_COUNT",3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
Sagittarius,306,Piercing shots + speed up,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.20000004768372,0,gfx/items/collectibles/collectibles_306_sagittarius.png,True,-1,False,15,0,0,,0,0.0,TEAR_PIERCING,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,48,False,1,0,0.0,0,0
Capricorn,307,All stats up,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.10000002384186,0,gfx/items/collectibles/collectibles_307_capricorn.png,True,-1,False,15,2,1,,1,0.92718887329102,,3,True,-1,1,1,False,0.0,0.0,False,0,0,0.50000006528597,1,27,False,1,4,0.75,0,1
Aquarius,308,Trail of tears,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_308_aquarius.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Pisces,309,Tears up + knock-back shot,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/collectibles_309_pisces.png,True,-1,False,15,0,0,,0,0.0,TEAR_KNOCKBACK,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.50000006528597,0,34,False,1,0,0.0,0,0
Eve's Mascara,310,"DMG up, tears + shot speed down",3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_310_evesmascara.png,True,-1,False,15,0,0,,0,3.5,,3,True,112,0,0,False,-0.39999997615814,0.0,False,0,0,-0.92727265860817,0,71,False,1,0,0.0,0,0
Judas' Shadow,311,Sweet revenge,3,devil,ITEM_PASSIVE,"TAG_NO_CHALLENGE,TAG_NO_CANTRIP,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_311_judasshadow.png,True,-1,False,15,0,0,,0,0.0,,3,False,108,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Maggy's Bow,312,HP up + you feel healthy,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/collectibles_312_maggysbow.png,True,-1,False,15,2,0,,0,0.0,,2,True,109,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,4,0.0,0,0
Holy Mantle,313,Holy shield,4,"treasure,angel",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_ANGEL",0,0.0,0,gfx/items/collectibles/collectibles_313_holymantle.png,True,-1,False,15,0,0,,0,0.0,,4,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Thunder Thighs,314,HP up + speed down + you feel stompy,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,-0.39999997615814,0,gfx/items/collectibles/collectibles_314_thunderthighs.png,True,-1,False,15,2,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,4,0.0,0,0
Strange Attractor,315,Magnetic tears,0,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_315_strangeattractor.png,True,-1,False,15,0,0,,0,0.0,TEAR_ATTRACTOR,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
Cursed Eye,316,Cursed charge shot,0,"treasure,secret,redChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_316_cursedeye.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,65535,False,1,0,0.0,0,0
Mysterious Liquid,317,Toxic splash damage,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_317_mysteriousliquid.png,True,-1,False,15,0,0,,0,0.0,TEAR_MYSTERIOUS_LIQUID_CREEP,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
Gemini,318,Conjoined friend,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/collectibles_318_gemini.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Cain's Other Eye,319,Near-sighted friend,2,treasure,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/collectibles_319_cainseye.png,True,-1,False,15,0,0,,0,0.0,,2,True,110,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
???'s Only Friend,320,Controlled friend,1,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/collectibles_320_bluebabysonlyfriend.png,True,-1,False,15,0,0,,0,0.0,,1,True,114,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Samson's Chains,321,The ol' ball and chain,1,"treasure,secret",ITEM_FAMILIAR,TAG_SUMMONABLE,0,0.0,0,gfx/items/collectibles/collectibles_321_samsonschains.png,True,-1,False,15,0,0,,0,0.0,,1,True,115,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Mongo Baby,322,Mongo friend,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/collectibles_322_mongobaby.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Isaac's Tears,323,Collected tears,1,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/collectibles_323_isaacstears.png,False,-1,False,15,0,0,,0,0.0,,1,False,106,0,0,False,0.0,0.0,False,0,2,0.0,0,0,False,1,0,0.0,0,0
Undefined,324,Undefined,1,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/collectibles_324_Undefined.png,False,-1,False,15,0,0,,0,0.0,,1,False,125,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Scissors,325,Lose your head,0,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/collectibles_325_scissors.png,False,-1,False,15,0,0,,0,0.0,,0,False,30,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Breath of Life,326,Invincibility at a cost,1,angel,ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_NO_LOST_BR",90,0.0,0,gfx/items/collectibles/collectibles_326_breathoflife.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,31,1,0.0,0,0,False,1,0,0.0,0,0
The Polaroid,327,Fate chosen,2,,ITEM_PASSIVE,"TAG_NO_EDEN,TAG_LAZ_SHARED,TAG_OFFENSIVE,TAG_QUEST",0,0.0,0,gfx/items/collectibles/collectibles_327_thepolaroid.png,True,-1,False,15,0,0,,0,0.0,,2,True,57,0,0,False,0.0,0.0,False,150,0,0.0,0,0,False,1,0,0.0,0,0
The Negative,328,Fate chosen,2,,ITEM_PASSIVE,"TAG_NO_EDEN,TAG_LAZ_SHARED,TAG_OFFENSIVE,TAG_QUEST",0,0.0,0,gfx/items/collectibles/collectibles_328_thenegative.png,True,-1,False,15,0,0,,0,1.6913390159607,,2,True,78,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
